Date/Time,Temperature,Prectotland,Air_Density,Solar_Irradiation,Cloud_Cover,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°),Wind Direction Bin,Numeric Month
2018-02-07 01:00:00,4.673,0.001,1.249,0.0,0.194,0.0,3.12063598632812,21.0245948582887,168.480102539062,165.0,2.0
2018-02-07 02:00:00,4.644,0.001,1.248,0.0,0.107,139.271301269531,4.16519594192504,154.295687792357,193.477401733398,190.0,2.0
2018-02-07 03:00:00,4.646,0.002,1.247,0.0,0.076,289.631805419921,4.8917818069458,309.852257312889,201.282104492187,200.0,2.0
2018-02-07 04:00:00,4.577,0.004,1.246,0.025,0.091,430.689697265625,5.69918203353881,528.165332603611,195.992797851562,195.0,2.0
2018-02-07 05:00:00,5.088,0.004,1.246,48.99,0.122,1229.34899902343,8.11506175994873,1596.56018619631,192.12710571289,190.0,2.0
2018-02-07 06:00:00,7.195,0.003,1.245,181.305,0.107,535.281372070312,6.30136680603027,730.459977897262,165.254302978515,165.0,2.0
2018-02-07 07:00:00,8.815,0.002,1.238,326.196,0.04,590.105529785156,6.19369077682495,691.30365204601,121.807701110839,120.0,2.0
2018-02-07 08:00:00,11.167,0.001,1.227,448.558,0.05,0.0,2.37184810638427,0.0,170.892196655273,170.0,2.0
2018-02-07 09:00:00,12.96,0.0,1.218,448.177,0.106,149.294799804687,3.92247605323791,113.596199207405,159.171493530273,155.0,2.0
2018-02-07 10:00:00,14.378,0.0,1.211,460.05,0.283,169.88589477539,4.13560914993286,148.595886041281,177.999603271484,175.0,2.0
2018-02-07 11:00:00,14.496,0.0,1.208,306.0,0.714,613.726379394531,6.02357101440429,631.97053861863,171.124893188476,170.0,2.0
2018-02-07 12:00:00,13.762,0.0,1.208,168.552,0.528,577.115173339843,5.80350685119628,560.695630091133,168.159103393554,165.0,2.0
2018-02-07 13:00:00,13.813,0.0,1.203,179.221,0.164,1380.79602050781,7.68072700500488,1352.80957617565,182.169799804687,180.0,2.0
2018-02-07 14:00:00,12.923,0.0,1.205,46.706,0.8,2257.18505859375,9.99139881134033,2786.74241525094,182.722396850585,180.0,2.0
2018-02-07 15:00:00,11.611,0.009,1.212,0.197,0.87,2019.27795410156,9.09063816070556,2202.57823282265,192.026504516601,190.0,2.0
2018-02-07 16:00:00,10.46,0.023,1.213,0.0,0.29,3413.86889648437,11.9719295501708,3517.51742918749,181.68699645996,180.0,2.0
2018-02-07 17:00:00,9.745,0.024,1.212,0.0,0.244,2526.10009765625,10.3396100997924,2985.8135319046,163.551193237304,160.0,2.0
2018-02-07 18:00:00,9.555,0.054,1.211,0.0,0.398,1901.56201171875,9.19818210601806,2272.4538778281,177.408798217773,175.0,2.0
2018-02-07 19:00:00,9.846,0.007,1.212,0.0,0.359,1856.7919921875,9.08807945251464,2200.9202389506,170.550506591796,170.0,2.0
2018-02-07 20:00:00,9.828,0.053,1.213,0.0,0.621,2569.35009765625,10.0729303359985,2836.62069943932,179.46760559082,175.0,2.0
2018-02-07 21:00:00,9.907,0.209,1.211,0.0,0.559,2432.587890625,9.91432666778564,2737.67181727579,170.939300537109,170.0,2.0
2018-02-07 22:00:00,10.089,0.32,1.21,0.0,0.481,3294.98095703125,11.9459104537963,3513.28745718991,167.884506225585,165.0,2.0
2018-02-07 23:00:00,9.981,0.941,1.209,0.0,0.55,3602.17211914062,12.7555599212646,3593.31929026743,171.0126953125,170.0,2.0
2018-02-08 00:00:00,9.944,0.358,1.209,0.0,0.693,3464.2958984375,12.4373703002929,3574.1491439456,179.313095092773,175.0,2.0
2018-02-08 01:00:00,9.867,0.253,1.211,0.0,0.738,3559.97290039062,12.4617700576782,3576.16220233456,182.082000732421,180.0,2.0
2018-02-08 02:00:00,9.727,0.097,1.211,0.0,0.748,3465.05004882812,12.6838502883911,3590.32002994554,183.312805175781,180.0,2.0
2018-02-08 03:00:00,9.757,0.048,1.209,0.0,0.647,3511.87109375,12.009220123291,3523.37645725074,182.380706787109,180.0,2.0
2018-02-08 04:00:00,9.801,0.014,1.208,0.024,0.59,2610.26293945312,10.2725095748901,2950.22761211353,191.048202514648,190.0,2.0
2018-02-08 05:00:00,10.259,0.01,1.207,28.254,0.65,2283.26806640625,9.90319442749023,2730.42707032106,196.60400390625,195.0,2.0
2018-02-08 06:00:00,11.592,0.09,1.204,91.48,0.666,3411.60302734375,11.7833795547485,3484.17220427257,190.193405151367,190.0,2.0
2018-02-08 07:00:00,12.853,0.18,1.2,170.773,0.617,3312.22192382812,12.1255598068237,3540.13897812251,199.43049621582,195.0,2.0
2018-02-08 08:00:00,13.959,0.078,1.196,214.411,0.652,3475.05395507812,12.7134399414062,3591.64930459263,209.185104370117,205.0,2.0
2018-02-08 09:00:00,14.646,0.028,1.193,261.966,0.489,3600.28100585937,14.0081796646118,3600.0,209.434906005859,205.0,2.0
2018-02-08 10:00:00,15.042,0.026,1.191,352.739,0.332,3461.68701171875,16.5575008392333,3600.0,205.386505126953,205.0,2.0
2018-02-08 11:00:00,15.168,0.043,1.19,347.481,0.457,3461.30590820312,17.9162902832031,3600.0,200.614196777343,200.0,2.0
2018-02-08 12:00:00,14.433,0.055,1.192,183.433,0.577,2423.78002929687,9.96424770355224,2769.67111448758,258.089599609375,255.0,2.0
2018-02-08 13:00:00,13.381,0.034,1.197,109.186,0.461,2957.01611328125,10.6061601638793,3114.91430827123,256.283599853515,255.0,2.0
2018-02-08 14:00:00,12.176,0.03,1.202,41.315,0.338,3333.34106445312,11.6016502380371,3445.93495580425,253.865600585937,250.0,2.0
2018-02-08 15:00:00,10.654,0.015,1.206,0.794,0.155,2509.31103515625,9.24076843261718,2300.21569628753,249.403106689453,245.0,2.0
2018-02-08 16:00:00,9.714,0.01,1.21,0.0,0.029,1812.09497070312,8.57971954345703,1877.37690596808,248.616104125976,245.0,2.0
2018-02-08 17:00:00,9.231,0.007,1.212,0.0,0.01,1867.57299804687,8.70789146423339,1957.65219439989,261.418487548828,260.0,2.0
2018-02-08 18:00:00,8.735,0.074,1.215,0.0,0.003,1271.81396484375,7.84150600433349,1440.58223227958,255.309692382812,255.0,2.0
2018-02-08 19:00:00,8.176,0.02,1.217,0.0,0.005,2440.28491210937,10.072600364685,2836.42297380398,214.885101318359,210.0,2.0
2018-02-08 20:00:00,7.584,0.006,1.218,0.0,0.009,2741.07592773437,10.6757202148437,3145.51644866365,208.449096679687,205.0,2.0
2018-02-08 21:00:00,7.228,0.002,1.219,0.0,0.011,2803.98999023437,10.8282604217529,3208.375035832,214.4541015625,210.0,2.0
2018-02-08 22:00:00,7.049,0.001,1.219,0.0,0.012,2983.43798828125,11.2441596984863,3352.00372102752,214.837905883789,210.0,2.0
2018-02-08 23:00:00,6.84,0.001,1.219,0.0,0.012,3208.0400390625,11.668020248413,3460.61306332921,219.151000976562,215.0,2.0
2018-02-09 00:00:00,6.716,0.001,1.22,0.0,0.012,3604.4140625,13.6106901168823,3600.0,212.15640258789,210.0,2.0
2018-02-09 01:00:00,6.575,0.002,1.221,0.0,0.013,2579.7509765625,10.0884704589843,2845.8949455608,222.45100402832,220.0,2.0
2018-02-09 02:00:00,6.316,0.003,1.223,0.0,0.016,2303.35400390625,9.81710910797119,2673.04061399082,213.729797363281,210.0,2.0
2018-02-09 03:00:00,6.061,0.007,1.226,0.0,0.353,1798.67102050781,8.46381568908691,1805.72779522347,221.309600830078,220.0,2.0
2018-02-09 04:00:00,5.902,0.01,1.229,0.118,0.797,1881.67797851562,8.71556186676025,1962.4881594924,212.472106933593,210.0,2.0
2018-02-09 05:00:00,6.732,0.007,1.23,61.669,0.841,1522.76904296875,8.10876941680908,1592.88609577085,213.927703857421,210.0,2.0
2018-02-09 06:00:00,8.736,0.007,1.228,215.211,0.875,1013.32702636718,6.99656820297241,1014.44467884519,217.252899169921,215.0,2.0
2018-02-09 07:00:00,10.394,0.006,1.222,354.383,0.846,511.685413360592,6.833076715469355,944.1924608741494,211.362800598144,210.0,2.0
2018-02-09 08:00:00,12.176,0.006,1.214,465.411,0.925,10.0438003540039,6.6695852279663,873.940242903109,205.472702026367,205.0,2.0
2018-02-09 09:00:00,13.016,0.004,1.21,529.025,0.938,301.738891601562,4.94512891769409,322.633129809243,201.879898071289,200.0,2.0
2018-02-09 10:00:00,13.408,0.006,1.208,541.014,0.934,94.551773071289,3.68340992927551,75.2330482514053,206.485900878906,205.0,2.0
2018-02-09 11:00:00,13.48,0.003,1.207,472.137,0.931,2.53646898269653,2.65490508079528,0.0,270.657409667968,270.0,2.0
2018-02-09 12:00:00,13.288,0.002,1.207,365.648,0.898,134.458892822265,4.12898588180541,147.325760422418,210.614700317382,210.0,2.0
2018-02-09 13:00:00,12.64,0.008,1.208,212.469,0.816,151.879104614257,4.29042816162109,178.90896061548,196.39810180664,195.0,2.0
2018-02-09 14:00:00,10.957,0.013,1.212,70.933,0.599,156.603805541992,4.31645679473876,184.127485087605,206.038497924804,205.0,2.0
2018-02-09 15:00:00,8.954,0.002,1.216,1.277,0.206,235.040496826171,4.86106204986572,302.586411643227,216.97720336914,215.0,2.0
2018-02-09 16:00:00,8.288,0.003,1.219,0.0,0.132,452.097198486328,5.95320415496826,609.316993342994,222.403900146484,220.0,2.0
2018-02-09 17:00:00,7.904,0.005,1.222,0.0,0.303,242.328201293945,4.89078903198242,309.61638050366,241.943206787109,240.0,2.0
2018-02-09 18:00:00,7.662,0.001,1.223,0.0,0.709,-0.0205999892205,2.67318892478942,0.0,242.237594604492,240.0,2.0
2018-02-09 19:00:00,7.663,0.002,1.223,0.0,0.797,0.0,2.54478907585144,0.0,269.563598632812,265.0,2.0
2018-02-09 20:00:00,7.834,0.004,1.223,0.0,0.824,0.0,1.74827802181243,0.0,292.20458984375,290.0,2.0
2018-02-09 21:00:00,8.014,0.002,1.222,0.0,0.908,0.0,1.42816805839538,0.0,345.234497070312,345.0,2.0
2018-02-09 22:00:00,7.905,0.001,1.222,0.0,0.948,0.0,2.25042295455932,0.0,44.6751403808593,40.0,2.0
2018-02-09 23:00:00,7.644,0.0,1.222,0.0,0.975,0.0,3.01319503784179,16.4361699328292,68.2409133911132,65.0,2.0
2018-02-10 00:00:00,7.588,0.0,1.222,0.0,0.988,84.8236923217773,3.96545791625976,121.463372365804,78.4250335693359,75.0,2.0
2018-02-10 01:00:00,7.515,0.0,1.222,0.0,0.991,167.590499877929,4.5150671005249,225.195724773034,75.5201721191406,75.0,2.0
2018-02-10 02:00:00,7.44,0.0,1.222,0.0,0.991,497.21060180664,5.79283714294433,557.318421312257,75.358039855957,75.0,2.0
2018-02-10 03:00:00,7.3,0.0,1.223,0.0,0.99,491.419494628906,5.30154705047607,413.681381955675,76.6538162231445,75.0,2.0
2018-02-10 04:00:00,7.096,0.001,1.224,0.092,0.978,1033.626953125,7.48035478591918,1247.79857227754,76.3123931884765,75.0,2.0
2018-02-10 05:00:00,7.429,0.001,1.225,33.104,0.982,1568.11499023437,8.6418981552124,1916.19103382343,76.2391204833984,75.0,2.0
2018-02-10 06:00:00,8.373,0.001,1.225,111.636,0.977,2424.03002929687,10.2573404312133,2942.00437416205,80.387092590332,80.0,2.0
2018-02-10 07:00:00,9.175,0.001,1.222,174.231,0.974,433.326110839843,4.84378480911254,298.529722054296,93.486831665039,90.0,2.0
2018-02-10 08:00:00,10.437,0.003,1.216,291.431,0.967,360.410888671875,5.12346982955932,366.921391764789,121.244400024414,120.0,2.0
2018-02-10 09:00:00,11.449,0.017,1.211,278.526,0.986,0.0,1.97261798381805,0.0,143.35350036621,140.0,2.0
2018-02-10 10:00:00,11.948,0.06,1.207,240.764,0.988,75.0044479370117,3.5373830795288,56.2987044780311,157.921295166015,155.0,2.0
2018-02-10 11:00:00,11.866,0.14,1.205,163.664,0.984,69.750129699707,3.81407499313354,95.0678473359039,136.727096557617,135.0,2.0
2018-02-10 12:00:00,11.329,0.173,1.205,111.12,0.979,26.3945999145507,3.75117111206054,85.1781187534797,111.991096496582,110.0,2.0
2018-02-10 13:00:00,10.543,0.343,1.207,55.248,0.98,1522.27294921875,8.34624290466308,1734.06750275473,78.6959075927734,75.0,2.0
2018-02-10 14:00:00,9.68,0.909,1.211,18.22,0.927,837.426208496093,5.67724895477294,521.463646431645,86.1152420043945,85.0,2.0
2018-02-10 15:00:00,8.947,0.938,1.214,0.37,0.942,714.398498535156,5.900230884552,591.844071111767,101.704696655273,100.0,2.0
2018-02-10 16:00:00,8.537,0.518,1.215,0.0,0.933,1564.19702148437,8.15283489227294,1618.6957325536,127.986900329589,125.0,2.0
2018-02-10 17:00:00,8.229,0.138,1.215,0.0,0.625,1052.72998046875,7.23423910140991,1125.01910052271,132.612503051757,130.0,2.0
2018-02-10 18:00:00,7.936,0.027,1.214,0.0,0.396,602.201721191406,6.18267393112182,687.367562735998,132.026596069335,130.0,2.0
2018-02-10 19:00:00,7.645,0.003,1.214,0.0,0.496,185.966705322265,4.40211200714111,201.562583384144,133.219406127929,130.0,2.0
2018-02-10 20:00:00,7.581,0.004,1.213,0.0,0.622,562.140075683593,6.01898479461669,630.413807128901,109.603996276855,105.0,2.0
2018-02-10 21:00:00,7.61,0.012,1.212,0.0,0.437,855.477722167968,6.53690195083618,820.501283719081,116.144798278808,115.0,2.0
2018-02-10 22:00:00,7.341,0.106,1.21,0.0,0.244,2267.23095703125,9.75627040863037,2631.00408619347,143.399597167968,140.0,2.0
2018-02-10 23:00:00,7.155,0.203,1.208,0.0,0.341,2355.0009765625,9.41967678070068,2417.27484304001,152.163696289062,150.0,2.0
2018-02-11 00:00:00,7.843,0.125,1.204,0.0,0.632,756.28662109375,6.79430294036865,926.018141329796,145.547897338867,145.0,2.0
2018-02-11 01:00:00,8.736,0.037,1.201,0.0,0.64,484.888793945312,5.54331493377685,481.546951843016,218.566101074218,215.0,2.0
2018-02-11 02:00:00,8.91,0.023,1.198,0.0,0.493,3517.85107421875,12.3022203445434,3561.31653681702,198.231994628906,195.0,2.0
2018-02-11 03:00:00,8.694,0.021,1.197,0.0,0.435,3275.57788085937,11.1116504669189,3310.45413417084,201.503997802734,200.0,2.0
2018-02-11 04:00:00,8.542,0.029,1.197,0.193,0.399,3356.56005859375,11.7405004501342,3475.7010952706,196.869995117187,195.0,2.0
2018-02-11 05:00:00,9.237,0.097,1.197,50.751,0.258,3257.48388671875,11.476710319519,3416.01126423025,195.26789855957,195.0,2.0
2018-02-11 06:00:00,10.99,0.127,1.196,191.213,0.294,3461.60009765625,14.2241096496582,3600.0,184.680892944335,180.0,2.0
2018-02-11 07:00:00,12.078,0.167,1.192,278.879,0.363,3460.46801757812,13.397629737854,3600.0,187.195495605468,185.0,2.0
2018-02-11 08:00:00,12.93,0.253,1.189,344.295,0.399,3449.59008789062,13.2963600158691,3600.0,192.738800048828,190.0,2.0
2018-02-11 09:00:00,13.349,0.304,1.187,364.676,0.545,3502.751953125,12.2620601654052,3556.94619084463,201.268402099609,200.0,2.0
2018-02-11 10:00:00,13.145,0.305,1.187,269.016,0.638,3566.89404296875,14.2841100692749,3600.0,217.725204467773,215.0,2.0
2018-02-11 11:00:00,12.971,0.405,1.187,231.565,0.659,3426.8701171875,12.3764200210571,3568.71679077959,218.656097412109,215.0,2.0
2018-02-11 12:00:00,12.634,0.886,1.189,163.071,0.735,1195.08203125,7.12396812438964,1072.78503024386,229.42300415039,225.0,2.0
2018-02-11 13:00:00,11.911,1.394,1.192,82.319,0.824,3201.97192382812,12.0156297683715,3524.35954343812,223.205703735351,220.0,2.0
2018-02-11 14:00:00,10.91,1.485,1.197,22.605,0.884,3308.34790039062,13.4329299926757,3600.0,225.611099243164,225.0,2.0
2018-02-11 15:00:00,9.877,1.542,1.203,0.292,0.925,1426.666015625,7.34720516204833,1180.27901616305,215.364395141601,215.0,2.0
2018-02-11 16:00:00,8.902,1.515,1.211,0.0,0.921,1943.66003417968,8.82120990753173,2029.43207392647,210.177200317382,210.0,2.0
2018-02-11 17:00:00,7.631,1.126,1.22,0.0,0.922,1544.44799804687,7.91257810592651,1480.33820480212,235.899597167968,235.0,2.0
2018-02-11 18:00:00,6.192,0.267,1.23,0.0,0.922,1519.17895507812,8.1099042892456,1593.54846268479,245.741104125976,245.0,2.0
2018-02-11 19:00:00,4.969,0.286,1.238,0.0,0.913,2.18580102920532,2.93583297729492,0.0,314.675811767578,310.0,2.0
2018-02-11 20:00:00,4.016,0.227,1.244,0.0,0.875,0.0,1.66813004016876,0.0,309.521209716796,305.0,2.0
2018-02-11 21:00:00,3.548,0.188,1.247,0.0,0.807,10.5355997085571,3.26664209365844,30.2203874859151,280.086395263671,280.0,2.0
2018-02-11 22:00:00,3.366,0.14,1.248,0.0,0.804,31.9192905426025,3.4803659915924,49.8318306012416,263.076690673828,260.0,2.0
2018-02-11 23:00:00,3.251,0.081,1.249,0.0,0.753,0.0,1.5325059890747,0.0,294.546112060546,290.0,2.0
2018-02-12 00:00:00,3.153,0.047,1.249,0.0,0.712,0.0,3.32284808158874,34.6696093136825,253.544601440429,250.0,2.0
2018-02-12 01:00:00,3.065,0.032,1.249,0.0,0.682,2.8668029308319,3.23521304130554,27.9528313057936,265.450714111328,265.0,2.0
2018-02-12 02:00:00,3.015,0.034,1.249,0.0,0.659,0.0,2.30896997451782,0.0,294.148010253906,290.0,2.0
2018-02-12 03:00:00,2.962,0.037,1.249,0.0,0.651,0.0,3.39269495010375,40.9029843102799,306.912414550781,305.0,2.0
2018-02-12 04:00:00,2.975,0.041,1.25,0.191,0.664,0.0,2.23892402648925,0.0,14.5631504058837,10.0,2.0
2018-02-12 05:00:00,3.305,0.038,1.25,34.716,0.696,0.0,1.71049797534942,0.0,32.4883384704589,30.0,2.0
2018-02-12 06:00:00,3.858,0.033,1.25,121.365,0.682,0.0,2.45693397521972,0.0,303.559997558593,300.0,2.0
2018-02-12 07:00:00,4.479,0.026,1.248,221.214,0.628,0.0,1.84594202041625,0.0,295.413208007812,295.0,2.0
2018-02-12 08:00:00,5.307,0.018,1.246,322.649,0.513,0.0,1.43062603473663,0.0,287.324310302734,285.0,2.0
2018-02-12 09:00:00,6.172,0.018,1.242,400.269,0.473,0.0,1.16902005672454,0.0,115.097900390625,115.0,2.0
2018-02-12 10:00:00,6.719,0.022,1.239,400.776,0.505,0.0,1.77697503566741,0.0,228.621704101562,225.0,2.0
2018-02-12 11:00:00,6.952,0.03,1.237,354.804,0.541,0.0,1.03900802135467,0.0,14.1711702346801,10.0,2.0
2018-02-12 12:00:00,6.887,0.034,1.237,265.075,0.559,0.0,2.03994989395141,0.0,263.48208618164,260.0,2.0
2018-02-12 13:00:00,6.58,0.038,1.237,156.134,0.574,0.0,1.48393702507019,0.0,266.255187988281,265.0,2.0
2018-02-12 14:00:00,6.053,0.052,1.238,54.123,0.586,0.0,1.06363403797149,0.0,275.312713623046,275.0,2.0
2018-02-12 15:00:00,5.115,0.047,1.24,1.478,0.578,0.0,0.933843612670898,0.0,172.391296386718,170.0,2.0
2018-02-12 16:00:00,4.718,0.032,1.242,0.0,0.613,0.0,1.38085496425628,0.0,152.56460571289,150.0,2.0
2018-02-12 17:00:00,4.538,0.016,1.243,0.0,0.63,77.462646484375,3.87319993972778,104.940648850537,200.786193847656,200.0,2.0
2018-02-12 18:00:00,4.374,0.003,1.243,0.0,0.616,0.0,2.36075496673583,0.0,229.213394165039,225.0,2.0
2018-02-12 19:00:00,4.201,0.003,1.243,0.0,0.57,0.0,0.444958388805389,0.0,162.063003540039,160.0,2.0
2018-02-12 20:00:00,4.14,0.004,1.243,0.0,0.515,0.0,1.13484096527099,0.0,65.3424682617187,65.0,2.0
2018-02-12 21:00:00,4.152,0.005,1.244,0.0,0.498,0.0,0.710571825504302,0.0,158.46580505371,155.0,2.0
2018-02-12 22:00:00,4.224,0.006,1.244,0.0,0.582,0.0,3.51828789710998,54.0750002507748,219.934494018554,215.0,2.0
2018-02-12 23:00:00,4.276,0.007,1.244,0.0,0.666,0.0,1.96426796913146,0.0,32.7830696105957,30.0,2.0
2018-02-13 00:00:00,4.272,0.007,1.245,0.0,0.714,0.0,2.84189701080322,0.0,322.067199707031,320.0,2.0
2018-02-13 01:00:00,4.234,0.007,1.245,0.0,0.706,0.0,1.81591296195983,0.0,333.681488037109,330.0,2.0
2018-02-13 02:00:00,4.217,0.006,1.246,0.0,0.677,0.0,2.26007199287414,0.0,304.301696777343,300.0,2.0
2018-02-13 03:00:00,4.259,0.005,1.247,0.0,0.657,28.3339900970458,3.7699019908905,88.0567897546689,274.526092529296,270.0,2.0
2018-02-13 04:00:00,4.376,0.004,1.247,0.275,0.671,15.0951499938964,2.97273302078247,0.0,278.528594970703,275.0,2.0
2018-02-13 05:00:00,4.66,0.004,1.248,36.305,0.667,0.0,2.95508599281311,0.0,299.40380859375,295.0,2.0
2018-02-13 06:00:00,5.201,0.003,1.248,125.477,0.549,0.0,3.05917501449584,18.1737350511139,324.036193847656,320.0,2.0
2018-02-13 07:00:00,5.848,0.003,1.246,263.457,0.357,0.0,0.768194079399108,0.0,297.967803955078,295.0,2.0
2018-02-13 08:00:00,7.051,0.003,1.242,433.387,0.367,0.0,1.77644801139831,0.0,232.694305419921,230.0,2.0
2018-02-13 09:00:00,8.183,0.002,1.238,536.866,0.155,29.3932399749755,3.34565711021423,36.6193345541878,220.108306884765,220.0,2.0
2018-02-13 10:00:00,8.908,0.001,1.234,549.663,0.095,29.4047508239746,3.15726709365844,23.0111820968923,217.766494750976,215.0,2.0
2018-02-13 11:00:00,9.224,0.001,1.232,505.53,0.114,0.0,1.57229197025299,0.0,235.304702758789,235.0,2.0
2018-02-13 12:00:00,9.254,0.0,1.231,408.81,0.235,0.0,3.75726008415222,86.1077494968895,207.971603393554,205.0,2.0
2018-02-13 13:00:00,9.077,0.0,1.23,268.873,0.375,188.925903320312,4.42227506637573,205.726691642706,202.777999877929,200.0,2.0
2018-02-13 14:00:00,8.198,0.0,1.231,102.638,0.539,124.479301452636,3.98665308952331,125.451644390018,199.91909790039,195.0,2.0
2018-02-13 15:00:00,6.471,0.0,1.232,3.059,0.794,410.372100830078,5.56659698486328,488.363306106221,206.208892822265,205.0,2.0
2018-02-13 16:00:00,5.826,0.0,1.233,0.0,0.904,1055.46997070312,7.29757595062255,1155.77862950697,203.414306640625,200.0,2.0
2018-02-13 17:00:00,5.512,0.0,1.234,0.0,0.947,2470.61694335937,10.4182195663452,3025.89259373263,200.730194091796,200.0,2.0
2018-02-13 18:00:00,5.474,0.0,1.233,0.0,0.983,2561.55908203125,10.4525995254516,3042.88537130125,193.326400756835,190.0,2.0
2018-02-13 19:00:00,5.731,0.003,1.232,0.0,0.985,2803.59497070312,10.6698102951049,3142.96442356887,187.233505249023,185.0,2.0
2018-02-13 20:00:00,6.075,0.015,1.229,0.0,0.99,3602.50390625,12.4396295547485,3574.33940538791,185.074005126953,185.0,2.0
2018-02-13 21:00:00,6.381,0.027,1.227,0.0,0.992,3460.001953125,14.9352598190307,3600.0,183.425506591796,180.0,2.0
2018-02-13 22:00:00,6.493,0.02,1.226,0.0,0.985,3460.52392578125,15.3596801757812,3600.0,184.64109802246,180.0,2.0
2018-02-13 23:00:00,6.497,0.007,1.226,0.0,0.782,3460.65405273437,16.2842407226562,3600.0,182.493606567382,180.0,2.0
2018-02-14 00:00:00,6.133,0.001,1.226,0.0,0.573,3603.74096679687,13.300889968872,3600.0,181.924392700195,180.0,2.0
2018-02-14 01:00:00,5.604,0.0,1.226,0.0,0.849,3472.56298828125,14.4730501174926,3600.0,180.886199951171,180.0,2.0
2018-02-14 02:00:00,5.411,0.0,1.228,0.0,0.936,3588.59204101562,13.3736600875854,3600.0,170.972793579101,170.0,2.0
2018-02-14 03:00:00,5.46,0.0,1.23,0.0,0.938,3461.15405273437,16.8619899749755,3600.0,181.253494262695,180.0,2.0
2018-02-14 04:00:00,5.614,0.0,1.231,0.815,0.942,3533.39501953125,15.3388700485229,3600.0,175.738494873046,175.0,2.0
2018-02-14 05:00:00,6.307,0.02,1.231,53.269,0.955,3602.81811523437,13.370849609375,3600.0,171.106994628906,170.0,2.0
2018-02-14 06:00:00,7.725,0.212,1.226,110.624,0.963,3593.84301757812,12.8873300552368,3596.87557996947,167.816696166992,165.0,2.0
2018-02-14 07:00:00,9.124,0.597,1.219,138.351,0.96,3490.001953125,15.70641040802,3600.0,175.857101440429,175.0,2.0
2018-02-14 08:00:00,10.035,0.671,1.215,170.905,0.957,3461.9560546875,18.2854194641113,3600.0,171.275405883789,170.0,2.0
2018-02-14 09:00:00,10.524,0.399,1.212,177.82,0.97,3461.88598632812,17.2676601409912,3600.0,179.934799194335,175.0,2.0
2018-02-14 10:00:00,10.807,0.115,1.21,177.835,0.876,3462.20703125,16.4717597961425,3600.0,179.738998413085,175.0,2.0
2018-02-14 11:00:00,11.57,0.049,1.206,289.757,0.68,3505.28100585937,12.8169603347778,3595.28935577937,183.328506469726,180.0,2.0
2018-02-14 12:00:00,11.997,0.033,1.204,236.815,0.681,2886.09399414062,10.5351600646972,3082.38755464021,169.310302734375,165.0,2.0
2018-02-14 13:00:00,11.818,0.021,1.204,137.748,0.615,1944.21997070312,8.68251132965087,1941.67553645476,177.328994750976,175.0,2.0
2018-02-14 14:00:00,11.103,0.01,1.206,60.879,0.502,3467.05297851562,15.3790302276611,3600.0,191.33740234375,190.0,2.0
2018-02-14 15:00:00,10.042,0.004,1.21,2.523,0.384,3461.4208984375,17.8911590576171,3600.0,199.645797729492,195.0,2.0
2018-02-14 16:00:00,9.596,0.002,1.213,0.0,0.333,3461.6650390625,17.9869003295898,3600.0,203.960205078125,200.0,2.0
2018-02-14 17:00:00,9.119,0.002,1.217,0.0,0.222,3468.77807617187,17.4567699432373,3600.0,201.97329711914,200.0,2.0
2018-02-14 18:00:00,8.576,0.001,1.22,0.0,0.093,3519.11206054687,15.2722101211547,3600.0,199.199600219726,195.0,2.0
2018-02-14 19:00:00,8.034,0.0,1.223,0.0,0.094,3600.19409179687,13.1735696792602,3600.0,212.056503295898,210.0,2.0
2018-02-14 20:00:00,7.514,0.0,1.225,0.0,0.227,3292.04296875,11.4033002853393,3396.99650186015,207.150802612304,205.0,2.0
2018-02-14 21:00:00,7.239,0.001,1.227,0.0,0.364,3543.01708984375,12.3292798995971,3564.1161823904,200.838195800781,200.0,2.0
2018-02-14 22:00:00,6.864,0.001,1.229,0.0,0.531,3475.05297851562,12.7025899887084,3591.17688557869,193.217697143554,190.0,2.0
2018-02-14 23:00:00,6.541,0.001,1.229,0.0,0.777,3007.498046875,10.8612899780273,3221.23736857159,193.244094848632,190.0,2.0
2018-02-15 00:00:00,6.68,0.001,1.23,0.0,0.785,867.708374023437,6.62980318069458,857.707936545195,210.291595458984,210.0,2.0
2018-02-15 01:00:00,6.903,0.001,1.23,0.0,0.579,1147.67602539062,7.55351018905639,1285.62560638106,192.64729309082,190.0,2.0
2018-02-15 02:00:00,7.074,0.001,1.229,0.0,0.658,2151.82299804687,9.38335800170898,2393.4656624457,190.771194458007,190.0,2.0
2018-02-15 03:00:00,7.048,0.001,1.23,0.0,0.888,3061.2890625,11.0526103973388,3290.70249932894,184.701507568359,180.0,2.0
2018-02-15 04:00:00,6.889,0.0,1.23,0.734,0.939,2151.75708007812,9.6486644744873,2553.57189506203,185.180892944335,185.0,2.0
2018-02-15 05:00:00,7.149,0.0,1.231,39.556,0.962,818.291870117187,6.59463787078857,843.509692775547,192.716995239257,190.0,2.0
2018-02-15 06:00:00,8.216,0.0,1.231,92.712,0.99,628.875915527343,6.04618692398071,639.680093297299,211.922103881835,210.0,2.0
2018-02-15 07:00:00,9.03,0.001,1.229,135.768,0.994,1346.70397949218,8.13249111175537,1606.75708888165,155.187606811523,155.0,2.0
